Species,SHOOT,Grow.con,Block,Year,Date,Row,Plant number,Tag,DONOR,TREATMENT,SPEC.COM,FS,TVN,Pick.date,Size,Fresh.wgt,Ripe.time,Visitor1,Visitor2,Visitor3,Visitor4,Visitor5,Visitor6,Visitor7,Visitor8,Visitor9,Visitor10,Visitor11,Visitor12,Visitor13,Visitor14,Visitor15,POLL,seed number,Firmness,Dryness
BR,Floricane,Ground,Jilly,2018,14_10,3,18,14_10_3_18_1_OBS_1,,V,HB,1,1,,,1.328,,H N 22,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,3,18,14_10_3_18_1_OBS_2,,V,HB,1,2,,,1.267,,H N 19,H N 24,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,3,18,14_10_3_18_1_OBS_3,,V,HB,1,3,,,1.931,,H N 5,H N 6,H N 4,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,3,18,14_10_3_18_1_OBS_4,,V,HB,1,3,,,1.695,,H N 3,H N 2,H N 6,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,3,18,14_10_3_18_1_OBS_5,,V,HB,1,2,,,2.066,,H N 11,H N 10,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,3,18,14_10_3_18_1_OBS_6,,V,HB,1,2,,,2.69,,H N 31,H N 2,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_11,3,18,14_11_3_18_1_OBS_7,,UP,,1,0,,,1.9,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,14_10,3,18,14_10_3_18_2_OBS_1,,V,HB,1,2,,,,,H N 2,H N 11,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,14_10,3,18,14_10_3_18_2_OBS_2,,V,HB,1,2,,,,,H N16,H N 3,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,14_10,3,18,14_10_3_18_2_OBS_3,,V,HB,1,3,,,,,H N 12,H N 17,H N 3,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,14_10,3,18,14_10_3_18_2_OBS_4,,V,HB,1,4,,,,,H N 20,H N 7,H N 5,H N 2,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,14_10,3,18,14_10_3_18_2_OBS_5,,V,HB,1,2,,,,,H N 3,H N 8,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,14_10,3,18,14_10_3_18_2_OBS_6,,V,HB,1,4,,,,,H N 6,H N 4,H N 11,H N 1,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,14_10,3,18,14_10_3_18_2_OBS_7,,V,HB,1,6,,,,,H N 20,H N 7,H N 4,H N 2,H N 4,H N 9,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,14_10,3,18,14_10_3_18_2_OBS_8,,V,HB,1,5,,,,,H N 5 ,H N 10,H N 3,H N 6,H N 3,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,18,12_10_3_18_NA_HP_1,,SP,,1,,,,2.147,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,18,12_10_3_18_NA_HP_2,,SP,,1,,,,2.255,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,18,12_10_3_18_NA_HP_3,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,18,12_10_3_18_NA_HP_4,,SP,,0,,,,2.143,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,18,12_10_3_18_NA_HP_5,,SP,,0,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,18,12_10_3_18_NA_OP_1,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,18,12_10_3_18_NA_OP_2,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,18,12_10_3_18_NA_OP_3,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,18,12_10_3_18_NA_OP_4,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,18,12_10_3_18_NA_OP_5,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,18,12_10_3_18_NA_CP_1,,UP,,0,0,,,0.755,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,18,12_10_3_18_NA_CP_2,,UP,,1,0,,,1.919,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,18,12_10_3_18_NA_CP_3,,UP,,1,0,,,1.975,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,18,12_10_3_18_NA_CP_4,,UP,,1,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,18,12_10_3_18_NA_CP_5,,UP,,1,0,,,1.431,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,3,28,13_10_3_28_2_OBS_1,,V,HB,1,3,,,,,H N 16,H N 5,H N 4,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_2_OBS_2,,V,HB,1,2,,,,,H N 25,H N 13,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_2_OBS_3,,V,HB,1,3,,,,,H N 17,H N 2,H N 3,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_11,3,28,12_11_3_28_2_OBS_4,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_2_OBS_5,,V,HB,1,3,,,,,H N 19,H N 15,H N 5,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_2_OBS_6,,V,HB,1,1,,,,,H N 3,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,3,28,13_10_3_28_2_OBS_7,,V,HB,1,1,,,,,H N 15,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_2_OBS_8,,V,HB ,1,5,,,,,H N 26,H N 3,H N 9,H N 4,H N 2,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_2_OBS_9,,V,HB,1,2,,,,,H N 14,H N 6,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,3,28,13_10_3_28_2_OBS_10,,V,HB,1,1,,,,,H N 22,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,3,28,13_10_3_28_3_OBS_1,,V,HB,0,2,,,,,H N 18,H N 5,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,3,28,13_10_3_28_3_OBS_2,,V,MX,1,4,,,,,H N 18,H N 7,H N 3,B N 4,,,,,,,,,,,,,,,4
BR,Floricane,Ground,Jilly,2018,13_10,3,28,13_10_3_28_3_OBS_3,,V,MX,1,5,,,2.567,,H N 15,H N 3,H N 5,H N 4,B N 3,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,3,28,13_10_3_28_3_OBS_4,,V,MX,1,4,,,2.772,,H N 5,H N 13,H N 9,B N 2,,,,,,,,,,,,,,,3
BR,Floricane,Ground,Jilly,2018,13_10,3,28,13_10_3_28_3_OBS_5,,V,HB,1,1,,,2.966,,H N 14,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,3,28,13_10_3_28_3_OBS_6,,V,HB,1,4,,,2.886,,H N 22,H N 22,H N 7,H N 5,,,,,,,,,,,,,,,2
BR,Floricane,Ground,Jilly,2018,13_10,3,28,13_10_3_28_3_OBS_7,,V,HB,1,4,,,2.581,,H N 25,H N 12,H N 5,H N 5,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,3,28,13_10_3_28_3_OBS_8,,V,MX,1,3,,,,,H N 12,H N 18,B N 8,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,3,28,13_10_3_28_3_OBS_9,,V,HB,1,2,,,3.311,,H N 22,H N 21,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,3,28,13_10_3_28_3_OBS_10,,V,HB,1,3,,,2.556,,H N 21,H N 14,H N 13,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_11,3,28,13_11_3_28_3_OBS_11,,V,HB ,1,2,,,3.093,,H N 9,H N 6,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_12,3,28,13_12_3_28_3_OBS_12,,UP,NA,0,0,,,2.499,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,11_10,3,28,11_10_3_28_NA_OBS_1,,V,HB,1,1,,,,,H N 14,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,11_10,3,28,11_10_3_28_NA_OBS_2,,V,HB,0,1,,,,,H N 8,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,11_10,3,28,11_10_3_28_NA_OBS_3,,V,HB,1,1,,,,,H N 14,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,11_10,3,28,11_10_3_28_NA_OBS_4,,V,HB,0,1,,,,,H N 14,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,11_10,3,28,11_10_3_28_NA_OBS_5,,V,HB,1,2,,,1.415,,H N 9,H N 7,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_NA_HP*_1,,CP,,1,,,,2.311,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_NA_HP*_2,,CP,,1,,,,2.179,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_NA_HP*_3,,CP,,1,,,,2.282,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_NA_HP*_4,,CP,,1,,,,2.474,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_NA_HP*_5,,CP,,1,,,,2.934,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_NA_OP_1,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_NA_OP_2,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_NA_OP_3,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_NA_OP_4,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_NA_OP_5,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_NA_CP_1,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_NA_CP_2,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_NA_CP_3,,UP,,0,0,,,1.066,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_NA_CP_4,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,28,12_10_3_28_NA_CP_5,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,39,16_10_3_39_2_OBS_1,,V,HB,1,7,,,,,H N 31,H N 2,H N 1,H N 2,H N 1,H N 1,H N 1,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,39,16_10_3_39_2_OBS_2,,V,HB,1,3,,,1.662,,H N 28,H N 3,H N 1,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,16_10,3,39,16_10_3_39_2_OBS_3,,V,HB,1,4,,,,,H N 52,H N 1,H N 1,H N 1,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,39,16_10_3_39_2_OBS_4,,V,HB,1,2,,,1.428,,H N 2,H N 13,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,16_10,3,39,16_10_3_39_2_OBS_5,,V,HB,1,4,,,,,H N 34,H N 1,H N 9,H N 2,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,39,16_10_3_39_2_OBS_6,,V,HB,1,4,,,1.851,,H N 16,H N 1,H N 1,H N 2,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,16_10,3,39,16_10_3_39_2_OBS_7,,V,HB,1,5,,,1.704,,H N 2,H N 3,H N 2,H N 1,H N 1,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,39,16_10_3_39_2_OBS_8,,V,HB,1,4,,,1.393,,H N 14,H N 1,H N 1,H N 1,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,39,16_10_3_39_2_OBS_9,,V,HB,1,4,,,1.963,,H N 12,H N 1,H N 1,H N 2,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,39,16_10_3_39_2_OBS_10,,V,HB,1,10,,,,,H N 8,H N 9,H N 1,H N 3,H N 3,H N 1,H N 1,H N 1,H N 1,H N 1,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,39,16_10_3_39_2_OBS_11,,V,HB,1,5,,,1.351,,H N 2,H N 1,H N 1,H N 1,H N 1,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,16_10,3,39,16_10_3_39_2_OBS_12,,V,HB,1,7,,,,,H N 10,H N 24,H N 1,H N 1,H N 1,H N 3,H N 1,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,39,16_10_3_39_2_OBS_13,,V,HB,1,4,,,1.514,,H N 3,H N 1,H N 1,H N 1,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,16_10,3,39,16_10_3_39_2_OBS_14,,V,HB,0,1,,,,,H N 2,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_OBS_1,,V,HB,1,2,,,2.556,,H N 6,H N 6,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_OBS_2,,V,HB,1,1,,,1.347,,H N 9,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_OBS_3,,V,HB,1,5,,,,,H N 13,H N 4,H N 7,H N 3,H N 1,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_OBS_4,,V,HB,1,3,,,2.405,,H N 14,H N 4,H N 7,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_11,3,39,12_11_3_39_NA_OBS_5,,UP,,0,0,,,1.919,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_OBS_6,,V,HB,1,3,,,,,H N 5,H N 13,H N 1,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_OBS_7,,V,HB,0,1,,,,,H N 7,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_OBS_8,,V,HB,1,2,,,2.075,,H N 10,H N 5,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_OBS_9,,V,HB,1,3,,,1.894,,H N 13,H N 5,H N 2,,,,,,,,,,,,,,,,2
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_OBS_10,,V,HB,1,2,,,0.918,,H N 12,H N 9,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_HP_1,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_HP_2,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_HP_3,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_HP_4,,SP,,1,,,,3.109,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_HP_5,,SP,,1,,,,2.746,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_OP_1,,OP,,1,,,,1.328,,,,,,,,,,,,,,,,,,,,1d
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_OP_2,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_OP_3,,OP,,1,,,,1.664,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_OP_4,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_OP_5,,OP,,1,,,,1.811,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_CP_1,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_CP_2,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_CP_3,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_CP_4,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,39,12_10_3_39_NA_CP_5,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_1_OBS_1,,V,HB,1,5,,,1.913,,H N 18,H N 1,H N 1,H N 1,H N 1,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_1_OBS_2,,V,HB,1,10,,,2.45,,H N 2,H N 3,H N 15,H N 1,H N 9,H N 1,H N 1,H N 1,H N 2,H N 8,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_1_OBS_3,,V,HB,1,6,,,1.758,,H N 3,H N 2,H N 10,H N 11,H N 2,H N 2,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_1_OBS_4,,V,HB,1,6,,,2.256,,H N 12,H N 3,H N 4,H N 2,H N 1,H N 1,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_1_OBS_5,,V,HB ,1,5,,,2.602,,H N 30,H N 5,H N 3,H N 1,H N 1,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_2_OBS_1,,V,HB,0,6,,,,,H N 22,H N 1,H N 1,H N 1,H N 1,H N 1,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_2_OBS_2,,V,HB,1,6,,,0.822,,H N 21,H N 1,H N 6,H N 1,H N 1,H N 1,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_2_OBS_3,,V,HB,1,9,,,0.918,,H N 20,H N 2,H N 1,H N 2,H N 1,H N 1,H N 1,H N 1,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_2_OBS_4,,V,HB,1,4,,,1.418,,H N 14,H N 1,H N 1,H N 1,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_2_OBS_5,,V,HB,1,4,,,1.208,,H N 12,H N 2,H N 1,H N 1,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_2_OBS_6,NA,V,HB,1,9,,,0.99,,H N 4,H N 8,H N 1,H N 2,H N 3,H N 3,H N 1,H N 1,H N 1,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_2_OBS_7,,V,HB,1,4,,,1.848,,H N 2,H N 2,H N 1,H N 1,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_3_OBS_1,,V,HB,1,5,,,,,H N 28,H N 1,H N 1,H N 2,H N 1,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_3_OBS_2,,V,HB,1,10,,,,,H N 17,H N 11,H N 2,H N 1,H N 2,H N 7,H N 1,H N 1,H N 1,H N 1,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_3_OBS_3,,V,HB,1,5,,,,,H N 15,H N 1,H N 2,H N 3,H N 2,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_3_OBS_4,,V,HB,1,6,,,,,H N 9,H N 1,H N 2,H N 2,H N 1,H N 1,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_3_OBS_5,,V,HB,1,9,,,,,H N 36,H N 7,H N 2,H N 2,H N 1,H N 1,H N 1,H N 1,H N 1,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,16_10,3,49,16_10_3_49_3_OBS_6,,V,HB,1,3,,,,,H N 43,H N 3,H N 1,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2019,16_11,3,49,16_11_3_49_3_OBS_7,,V,HB,1,4,,,,,H N 18,H N 21,H N 1,H N 1,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,3,49,17_10_3_49_NA_HP_1,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,3,49,17_10_3_49_NA_HP_2,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,3,49,17_10_3_49_NA_HP_3,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,3,49,17_10_3_49_NA_HP_4,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,17_10,3,49,17_10_3_49_NA_HP_5,,SP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,49,12_10_3_49_NA_OP_1,,OP,,1,,,,2.096,,,,,,,,,,,,,,,,,,,,1d
BR,Floricane,Ground,Jilly,2018,12_10,3,49,12_10_3_49_NA_OP_2,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,49,12_10_3_49_NA_OP_3,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,12_10,3,49,12_10_3_49_NA_OP_4,,OP,,1,,,,2.706,,,,,,,,,,,,,,,,,,,,1d
BR,Floricane,Ground,Jilly,2018,12_10,3,49,12_10_3_49_NA_OP_5,,OP,,1,,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,49,12_10_3_49_NA_CP_1,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,49,12_10_3_49_NA_CP_2,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,49,12_10_3_49_NA_CP_3,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,49,12_10_3_49_NA_CP_4,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,49,12_10_3_49_NA_CP_5,,UP,,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_11,3,49,12_11_3_49_2_CP_1,,UP,NA,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,3,52,13_10_3_52_2_OBS_2,,V,HB,1,3,,,2.628,,H N 7,H N 22,H N 9,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,3,52,13_10_3_52_2_OBS_3,,V,HB,1,2,,,3.462,,H N 24,H N 5,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,3,52,13_10_3_52_2_OBS_4,,V,HB,1,6,,,3.169,,H N 10,H N 24,H N 5,H N 6,H N 6,H N 3,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,3,52,13_10_3_52_2_OBS_5,,V,HB,1,1,,,2.47,,H N 20,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_10,3,52,13_10_3_52_2_OBS_6,,V,HB,1,1,,,,,H N 18,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,3,52,13_10_3_52_2_OBS_7,,V,HB,1,1,,,,,H N 23,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,13_10,3,52,13_10_3_52_2_OBS_8,,V,HB,1,1,,,1.675,,H N 20,,,,,,,,,,,,,,,,,,1
BR,Floricane,Ground,Jilly,2018,13_11,3,52,13_11_3_52_NA_OBS_1,,UP,NA,0,0,,,,,,,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,52,12_10_3_52_NA_OBS_2,,V,HB,1,3,,,,,H N 15,H N 3,B P 3,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,52,12_10_3_52_NA_OBS_3,,V,BB,1,3,,,,,H N 2,H N 2 ,H N 4,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,52,12_10_3_52_NA_OBS_4,,V,BB,1,3,,,,,H N 9,H N 7,H N 3,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,52,12_10_3_52_NA_OBS_5,,V,MX,1,2,,,,,H N 11,H N 7,,,,,,,,,,,,,,,,,
BR,Floricane,Ground,Jilly,2018,12_10,3,52,12_10_3_52_NA_OBS_6,,V,BB,1,4,,,,,H N 14,H N 1,H N 8,H N 6,,,,,,,,,,,,,,,
