"","Species","SHOOT","Grow.con","Block","Year","Date","Row","Plant.number","Tag","DONOR","TREATMENT","SPEC.COM","FS","TVN","Pick.date","Size","Fresh.wgt","Ripe.time","POLL","seed.number","Firmness","Dryness","variable","value","poll.sp","poll.type","v.d","ord.v","log.vd","spp"
"20426","EG","F","Ground","S1S",2017,"17/5/18",2,52,"Juan-13","V","V","MX",1,7,"10/9/18",NA,0.45,NA,1,NA,NA,"","Visitor4","S N 247","S","N",247,4,5.50938833662798,"B"
"20427","EG","F","Ground","S1S",2018,"10/5/18",4,19,"R4 P19 10/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1,NA,1,NA,NA,"","Visitor4","S P 16","S","P",16,4,2.77258872223978,"B"
"20428","EG","F","Ground","S1S",2018,"10/5/18",4,19,"R4 P19 10/5/18 (V2)","V","V","MX",1,7,"25/7/18",NA,1.16,NA,1,NA,NA,"","Visitor4","S P 78","S","P",78,4,4.35670882668959,"B"
"20429","EG","F","Ground","S1S",2018,"8/5/18",2,52,"R2 P52 8/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1.19,NA,1,NA,NA,"","Visitor4","H N 30","H","N",30,4,3.40119738166216,"B"
"20430","EG","F","Ground","S1S",2018,"16/5/18",6,23,"Juan-11","V","V","MX",1,7,"25/7/18",NA,1.36,NA,1,NA,NA,"","Visitor4","S P 127","S","P",127,4,4.84418708645859,"B"
"20431","EG","F","Ground","S1S",2018,"10/5/18",4,16,"R4 P16 10/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1.6,NA,1,NA,NA,"","Visitor4","H N 19","H","N",19,4,2.94443897916644,"B"
"20432","EG","F","Ground","S1S",2018,"16/5/18",4,19,"R4 P19 16/5/18 (V5)","V","V","MX",1,7,"6/8/18",NA,1.54,NA,1,NA,NA,"","Visitor4","S P 138","S","P",138,4,4.92725368515721,"B"
"20433","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-2","V","V","MX",1,7,"6/8/18",NA,1.58,NA,1,NA,NA,"","Visitor4","S P 19","S","P",19,4,2.94443897916644,"B"
"20434","EG","F","Ground","S1S",2018,"14/5/18",6,30,"R6 P30 14/5/18 (V1)","V","V","MX",1,7,"6/8/18",NA,1.75,NA,1,NA,NA,"","Visitor4","S P 19","S","P",19,4,2.94443897916644,"B"
"20435","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V3)","V","V","MX",1,7,"6/8/18",NA,1.91,NA,1,NA,NA,"","Visitor4","H P 8","H","P",8,4,2.07944154167984,"B"
"20436","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V4)","V","V","MX",1,7,"16/8/18",NA,0.62,NA,1,NA,NA,"","Visitor4","S P 9","S","P",9,4,2.19722457733622,"B"
"20437","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V2)","V","V","MX",1,7,"16/8/18",NA,0.98,NA,1,NA,NA,"","Visitor4","H P 12","H","P",12,4,2.484906649788,"B"
"20438","EG","F","Ground","S1S",2018,"17/5/18",2,52,"Juan-13","V","V","MX",1,7,"10/9/18",NA,0.45,NA,1,NA,NA,"","Visitor4","S N 247","S","N",247,4,5.50938833662798,"B"
"20439","EG","F","Ground","S1S",2017,"15/5/18",6,34,"R6 P34 15/5/18 (V3)","V","V","MX",1,8,"25/7/18",NA,1.57,NA,1,NA,NA,"","Visitor4","S P 99","S","P",99,4,4.59511985013459,"B"
"20440","EG","F","Ground","S1S",2017,"16/5/18",4,17,"R4 P17 16/5/18 (V2)","V","V","MX",1,8,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor4","S P 73","S","P",73,4,4.29045944114839,"B"
"20441","EG","F","Ground","S1S",2017,"8/5/18",2,57,"R2 P57 8/5/18 (V1)","V","V","MX",1,8,NA,NA,NA,NA,1,NA,NA,"","Visitor4","H N 13","H","N",13,4,2.56494935746154,"B"
"20442","EG","F","Ground","S1S",2017,"10/5/18",4,19,"R4 P19 10/5/18 (V3)","V","V","MX",1,8,"16/8/18",NA,0.53,NA,1,NA,NA,"","Visitor4","S P 20","S","P",20,4,2.99573227355399,"B"
"20443","EG","F","Ground","S1S",2018,"15/5/18",6,34,"R6 P34 15/5/18 (V3)","V","V","MX",1,8,"25/7/18",NA,1.57,NA,1,NA,NA,"","Visitor4","S P 99","S","P",99,4,4.59511985013459,"B"
"20444","EG","F","Ground","S1S",2018,"16/5/18",4,17,"R4 P17 16/5/18 (V2)","V","V","MX",1,8,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor4","S P 73","S","P",73,4,4.29045944114839,"B"
"20445","EG","F","Ground","S1S",2018,"8/5/18",2,57,"R2 P57 8/5/18 (V1)","V","V","MX",1,8,NA,NA,NA,NA,1,NA,NA,"","Visitor4","H N 13","H","N",13,4,2.56494935746154,"B"
"20446","EG","F","Ground","S1S",2018,"10/5/18",4,19,"R4 P19 10/5/18 (V3)","V","V","MX",1,8,"16/8/18",NA,0.53,NA,1,NA,NA,"","Visitor4","S P 20","S","P",20,4,2.99573227355399,"B"
"20447","EG","F","Ground","S1S",2017,"14/5/18",6,30,"R6 P30 14/5/18 (V2)","V","V","MX",1,9,"25/7/18",NA,1.33,NA,1,NA,NA,"","Visitor4","S P 9","S","P",9,4,2.19722457733622,"B"
"20448","EG","F","Ground","S1S",2017,"10/5/18",4,29,"R4 P29 10/5/18 (V3)","V","V","MX",1,9,"25/7/18",NA,1.73,NA,1,NA,NA,"","Visitor4","S N 49","S","N",49,4,3.89182029811063,"B"
"20449","EG","F","Ground","S1S",2017,"18/5/18",4,12,"Juan-23","V","V","MX",1,10,"6/8/18",NA,1.08,NA,1,NA,NA,"","Visitor4","S N 10","S","N",10,4,2.30258509299405,"B"
"20450","EG","F","Ground","S1S",2017,"17/5/17",6,24,"Juan-18","V","V","MX",1,9,"6/8/18",NA,1.83,NA,1,NA,NA,"","Visitor4","S P 53","S","P",53,4,3.97029191355212,"B"
"20451","EG","F","Ground","S1S",2018,"14/5/18",6,30,"R6 P30 14/5/18 (V2)","V","V","MX",1,9,"25/7/18",NA,1.33,NA,1,NA,NA,"","Visitor4","S P 9","S","P",9,4,2.19722457733622,"B"
"20452","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V3)","V","V","MX",1,9,"25/7/18",NA,1.73,NA,1,NA,NA,"","Visitor4","S N 49","S","N",49,4,3.89182029811063,"B"
"20453","EG","F","Ground","S1S",2018,"18/5/18",4,12,"Juan-23","V","V","MX",1,10,"6/8/18",NA,1.08,NA,1,NA,NA,"","Visitor4","S N 10","S","N",10,4,2.30258509299405,"B"
"20454","EG","F","Ground","S1S",2018,"17/5/17",6,24,"Juan-18","V","V","MX",1,9,"6/8/18",NA,1.83,NA,1,NA,NA,"","Visitor4","S P 53","S","P",53,4,3.97029191355212,"B"
"20455","EG","F","Ground","S1S",2018,"10/5/18",4,16,"R4 P16 10/5/18(V2)","V","V","MX",1,10,"25/7/18",NA,1.89,NA,1,NA,NA,"","Visitor4","H N 2","H","N",2,4,0.693147180559945,"B"
"20456","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-4","V","V","MX",1,10,"6/8/18",NA,1.19,NA,1,NA,NA,"","Visitor4","H N 54","H","N",54,4,3.98898404656427,"B"
"20457","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V2)","V","V","MX",1,11,"25/7/18",NA,1.47,NA,1,NA,NA,"","Visitor4","H N 18","H","N",18,4,2.89037175789616,"B"
"20458","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V3)","V","V","MX",1,11,"25/7/18",NA,1.5,NA,1,NA,NA,"","Visitor4","H N 16","H","N",16,4,2.77258872223978,"B"
"20459","EG","F","Ground","S1S",2018,"11/5/18",6,9,"R6 P9 11/5/18 (V1)","V","V","MX",1,11,"25/7/18",NA,1.57,NA,1,NA,NA,"","Visitor4","S N 7 ","S","N",7,4,1.94591014905531,"B"
"20460","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V2)","V","V","MX",1,12,"6/8/18",NA,1.42,NA,1,NA,NA,"","Visitor4","H N 1","H","N",1,4,0,"B"
"20461","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-20","V","V","MX",1,12,"31/8/18",NA,0.52,NA,1,NA,NA,"","Visitor4","H N 24","H","N",24,4,3.17805383034795,"B"
"20462","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-19","V","V","MX",1,14,"6/8/18",NA,1.73,NA,1,NA,NA,"","Visitor4","H N 22","H","N",22,4,3.09104245335832,"B"
"20463","EG","F","Ground","S1S",2018,"10/5/18",4,29,"R4 P29 10/5/18 (V1)","V","V","MX",1,14,"25/7/18",NA,1.77,NA,1,NA,NA,"","Visitor4","H N 6","H","N",6,4,1.79175946922805,"B"
"20464","EG","F","Ground","S1S",2018,"14/5/18",2,22,"R2 P22 14/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,0.91,NA,1,NA,NA,"","Visitor4","H N 10","H","N",10,4,2.30258509299405,"B"
"20465","EG","F","Ground","S1S",2018,"16/5/18",4,17,"R4 P17 16/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.85,NA,1,NA,NA,"","Visitor4","H N 37","H","N",37,4,3.61091791264422,"B"
"20466","EG","F","Ground","S1S",2018,"10/5/18",4,28,"R4 P28 10/5/18 (V1)","V","V","MX",1,15,"25/7/18",NA,1.94,NA,1,NA,NA,"","Visitor4","S N 70","S","N",70,4,4.24849524204936,"B"
"20467","EG","F","Ground","S1S",2018,"11/5/18",6,23,"R6 P23 11/5/18 (V2)","V","V","MX",1,15,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor4","H N 19","H","N",19,4,2.94443897916644,"B"
"20468","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V5)","V","V","MX",1,15,"6/8/18",NA,1.99,NA,1,NA,NA,"","Visitor4","S P 158","S","P",158,4,5.06259503302697,"B"
"20469","EG","F","Ground","S1S",2018,"9/5/18",2,30,"R2 P30 9/5/18 (V1)","V","V","MX",1,15,"6/8/18",NA,1.42,NA,1,NA,NA,"","Visitor4","H N 3","H","N",3,4,1.09861228866811,"B"
"20470","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-3","V","V","MX",1,15,"6/8/18",NA,1.66,NA,1,NA,NA,"","Visitor4","S N 2","S","N",2,4,0.693147180559945,"B"
"20471","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V1)","V","V","MX",0,15,"",NA,NA,NA,1,NA,NA,"","Visitor4","S P 106","S","P",106,4,4.66343909411207,"B"
"23978","EG","F","Ground","S1S",2017,"11/5/17",4,4,"S1S-LK-9","V","V","SB",1,4,"25/7/17",17.1646,1.853,75,1,NA,211.3181669,"","Visitor4","S N 52","S","N",52,4,3.95124371858143,"B"
"23980","EG","F","Ground","S1S",2017,"15/5/17",5,24,"S1S-J-90","V","V","SB",1,4,NA,NA,NA,NA,1,NA,NA,"","Visitor4","S N 10","S","N",10,4,2.30258509299405,"B"
"23981","EG","F","Ground","S1S",2017,"16/5/17",5,17,"S1S-A-11","V","V","SB",1,5,"26/9/17",9.301,0.444,133,1,NA,202.18,"","Visitor4","S N 35","S","N",35,4,3.55534806148941,"B"
"23982","EG","F","Ground","S1S",2017,"16/5/17",5,13,"S1S-J-96","V","V","SB",1,5,"4/8/17",12.8954,0.929,80,1,NA,272.0708686,"","Visitor4","S N 90","S","N",90,4,4.49980967033027,"B"
"23983","EG","F","Ground","S1S",2017,"11/5/17",6,11,"S1S-A-2","V","V","SB",1,5,"20/7/17",13.4333,1.25,70,1,NA,306.9913069,"","Visitor4","S P 58","S","P",58,4,4.06044301054642,"B"
"23984","EG","F","Ground","S1S",2017,"11/5/17",4,4,"S1S-LK-8","V","V","SB",1,5,"20/7/17",16.728,1.87,70,1,NA,194.4306442,"","Visitor4","S P 20","S","P",20,4,2.99573227355399,"B"
"23985","EG","F","Ground","S1S",2017,"11/5/17",5,8,"S1S-LK-4","V","V","SB",0,5,NA,NA,NA,NA,1,NA,NA,"","Visitor4","S N 60","S","N",60,4,4.0943445622221,"B"
"23986","EG","F","Ground","S1S",2017,"15/5/17",5,24,"S1S-J-91","V","V","SB",0,5,NA,NA,NA,NA,1,NA,NA,"","Visitor4","S N 4","S","N",4,4,1.38629436111989,"B"
"26770","EG","F","Ground","S1S",2017,"12/5/17",4,20,"S1S-J-83","V","V","HB",1,5,"10/8/17",13.6506,1.16,90,1,NA,282.4359718,"","Visitor5","H N 5","H","N",5,5,1.6094379124341,"B"
"26771","EG","F","Ground","SFI",2017,"4/5/17",8,16,"SF-J-22","V","V","HB",1,5,"20/7/17",15.574,1.59,77,1,NA,226.4374167,"","Visitor5","H P 2","H","P",2,5,0.693147180559945,"B"
"26772","EG","F","Ground","SFI",2017,"8/5/17",6,18,"SF-A-21","V","V","HB",1,5,"4/8/17",16.6651,1.901,88,1,NA,204.0398802,"","Visitor5","H N 3","H","N",3,5,1.09861228866811,"B"
"26773","EG","F","Ground","SFI",2017,"4/5/17",8,10,"SF-L-2","V","V","HB",1,5,"13/7/17",16.8627,2.129,70,1,NA,208.7794831,"","Visitor5","H N 5","H","N",5,5,1.6094379124341,"B"
"26774","EG","F","Ground","GR12",2017,"4/4/17",14,17,"GR-L-2","V","V","HB",1,5,"16/6/17",13.1192,1.067505308,73,1,NA,244.5688938,"","Visitor5","H N 8","H","N",8,5,2.07944154167984,"B"
"26775","EG","F","Ground","SFI",2017,"4/5/17",8,30,"SF-A-4","V","V","HB",1,5,"20/7/17",NA,NA,77,1,NA,NA,"","Visitor5","H N 7","H","N",7,5,1.94591014905531,"B"
"26776","EG","F","Ground","GR12",2017,"4/4/17",14,12,"GR-V-2-3","V","V","HB",0,5,NA,NA,NA,NA,1,NA,NA,"","Visitor5","H N 12","H","N",12,5,2.484906649788,"B"
"26777","EG","F","Ground","GR12",2017,"5/4/17",14,22,"GR-V-9","V","V","HB",0,5,NA,NA,NA,NA,1,NA,NA,"","Visitor5","H N 6","H","N",6,5,1.79175946922805,"B"
"26778","EG","F","Ground","GR12",2017,"5/4/17",14,31,"GR-V-15","V","V","HB",0,5,NA,NA,NA,NA,1,NA,NA,"","Visitor5","H N 7","H","N",7,5,1.94591014905531,"B"
"26779","EG","F","Ground","SFI",2017,"8/5/17",5,24,"SF-J-49","V","V","HB",0,5,NA,NA,NA,NA,1,NA,NA,"","Visitor5","H P 1","H","P",1,5,0,"B"
"26780","EG","F","Ground","SFI",2017,"8/5/17",6,31,"SF-J-48","V","V","HB",1,5,NA,NA,NA,NA,1,NA,NA,"","Visitor5","H P 10","H","P",10,5,2.30258509299405,"B"
"26781","EG","F","Ground","S1S",2017,"10/5/18",4,28,"R4 P28 10/5/18 (V3)","V","V","HB",1,5,"16/8/18",NA,0.69,NA,1,NA,NA,"","Visitor5","H N 10","H","N",10,5,2.30258509299405,"B"
"26782","EG","F","Ground","S1S",2017,"9/5/18",2,21,"R2 P21 9/5/18 (V2)","V","V","HB",1,5,"",NA,NA,NA,1,NA,NA,"","Visitor5","H N 6","H","N",6,5,1.79175946922805,"B"
"26783","EG","F","Ground","S1S",2018,"10/5/18",4,28,"R4 P28 10/5/18 (V3)","V","V","HB",1,5,"16/8/18",NA,0.69,NA,1,NA,NA,"","Visitor5","H N 10","H","N",10,5,2.30258509299405,"B"
"26784","EG","F","Ground","S1S",2018,"9/5/18",2,21,"R2 P21 9/5/18 (V2)","V","V","HB",1,5,"",NA,NA,NA,1,NA,NA,"","Visitor5","H N 6","H","N",6,5,1.79175946922805,"B"
"26785","EG","F","Ground","S1S",2017,"8/5/18",2,57,"R2 P57 8/5/18 (V2)","V","V","HB",1,7,NA,NA,NA,NA,1,NA,NA,"","Visitor5","H N 1","H","N",1,5,0,"B"
"26786","EG","F","Ground","S1S",2018,"8/5/18",2,57,"R2 P57 8/5/18 (V2)","V","V","HB",1,7,NA,NA,NA,NA,1,NA,NA,"","Visitor5","H N 1","H","N",1,5,0,"B"
"26787","EG","F","Ground","S1S",2018,"9/5/18",2,21,"R2 P219/5/18 (V1)","V","V","HB",1,15,"25/7/18",NA,1.86,NA,1,NA,NA,"","Visitor5","H N 7","H","N",7,5,1.94591014905531,"B"
"27063","EG","F","Ground","S1S",2017,"10/5/18",4,28,"R4 P28 10/5/18 (V2)","V","V","MX",1,5,"25/7/18",NA,1.5,NA,1,NA,NA,"","Visitor5","H N 17","H","N",17,5,2.83321334405622,"B"
"27064","EG","F","Ground","S1S",2017,"15/5/18",6,39,"R6 P39 15/5/18 (V4)","V","V","MX",1,5,"6/8/18",NA,1.57,NA,1,NA,NA,"","Visitor5","S N 151","S","N",151,5,5.01727983681492,"B"
"27065","EG","F","Ground","S1S",2017,"14/5/18",6,30,"R6 P30 14/5/18 (V3)","V","V","MX",1,5,"6/8/18",NA,1.7,NA,1,NA,NA,"","Visitor5","H N 4","H","N",4,5,1.38629436111989,"B"
"27066","EG","F","Ground","S1S",2017,"15/5/18",6,39,"R6 P39 15/5/18 (V5)","V","V","MX",1,5,"16/8/18",NA,0.7,NA,1,NA,NA,"","Visitor5","S N 110","S","N",110,5,4.70048036579242,"B"
"27067","EG","F","Ground","S1S",2017,"15/5/18",6,34,"R6 P34 15/5/18 (V1)","V","V","MX",1,5,"",NA,NA,NA,1,NA,NA,"","Visitor5","H N 31","H","N",31,5,3.43398720448515,"B"
"27068","EG","F","Ground","S1S",2018,"10/5/18",4,28,"R4 P28 10/5/18 (V2)","V","V","MX",1,5,"25/7/18",NA,1.5,NA,1,NA,NA,"","Visitor5","H N 17","H","N",17,5,2.83321334405622,"B"
"27069","EG","F","Ground","S1S",2018,"15/5/18",6,39,"R6 P39 15/5/18 (V4)","V","V","MX",1,5,"6/8/18",NA,1.57,NA,1,NA,NA,"","Visitor5","S N 151","S","N",151,5,5.01727983681492,"B"
"27070","EG","F","Ground","S1S",2018,"14/5/18",6,30,"R6 P30 14/5/18 (V3)","V","V","MX",1,5,"6/8/18",NA,1.7,NA,1,NA,NA,"","Visitor5","H N 4","H","N",4,5,1.38629436111989,"B"
"27071","EG","F","Ground","S1S",2018,"15/5/18",6,39,"R6 P39 15/5/18 (V5)","V","V","MX",1,5,"16/8/18",NA,0.7,NA,1,NA,NA,"","Visitor5","S N 110","S","N",110,5,4.70048036579242,"B"
"27072","EG","F","Ground","S1S",2018,"15/5/18",6,34,"R6 P34 15/5/18 (V1)","V","V","MX",1,5,"",NA,NA,NA,1,NA,NA,"","Visitor5","H N 31","H","N",31,5,3.43398720448515,"B"
"27073","EG","F","Ground","S1S",2017,"11/5/18",6,9,"R6 P9 11/5/18 (V2)","V","V","MX",1,6,"25/7/18",NA,1.13,NA,1,NA,NA,"","Visitor5","H P 26","H","P",26,5,3.25809653802148,"B"
"27074","EG","F","Ground","S1S",2017,"10/5/18",4,19,"R4 P19 10/5/18 (V4)","V","V","MX",1,6,"25/7/18",NA,1.69,NA,1,NA,NA,"","Visitor5","S P 4","S","P",4,5,1.38629436111989,"B"
"27075","EG","F","Ground","S1S",2017,"17/5/18",6,24,"Juan-15","V","V","MX",1,6,"6/8/18",NA,0.67,NA,1,NA,NA,"","Visitor5","H N 1","H","N",1,5,0,"B"
"27076","EG","F","Ground","S1S",2017,"18/5/18",4,12,"Juan-24","V","V","MX",1,6,"6/8/18",NA,2.55,NA,1,NA,NA,"","Visitor5","S N 194","S","N",194,5,5.26785815906333,"B"
"27077","EG","F","Ground","S1S",2018,"11/5/18",6,9,"R6 P9 11/5/18 (V2)","V","V","MX",1,6,"25/7/18",NA,1.13,NA,1,NA,NA,"","Visitor5","H P 26","H","P",26,5,3.25809653802148,"B"
"27078","EG","F","Ground","S1S",2018,"10/5/18",4,19,"R4 P19 10/5/18 (V4)","V","V","MX",1,6,"25/7/18",NA,1.69,NA,1,NA,NA,"","Visitor5","S P 4","S","P",4,5,1.38629436111989,"B"
"27079","EG","F","Ground","S1S",2018,"17/5/18",6,24,"Juan-15","V","V","MX",1,6,"6/8/18",NA,0.67,NA,1,NA,NA,"","Visitor5","H N 1","H","N",1,5,0,"B"
"27080","EG","F","Ground","S1S",2018,"18/5/18",4,12,"Juan-24","V","V","MX",1,6,"6/8/18",NA,2.55,NA,1,NA,NA,"","Visitor5","S N 194","S","N",194,5,5.26785815906333,"B"
"27081","EG","F","Ground","S1S",2017,"10/5/18",4,19,"R4 P19 10/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1,NA,1,NA,NA,"","Visitor5","S P 10","S","P",10,5,2.30258509299405,"B"
"27082","EG","F","Ground","S1S",2017,"10/5/18",4,19,"R4 P19 10/5/18 (V2)","V","V","MX",1,7,"25/7/18",NA,1.16,NA,1,NA,NA,"","Visitor5","S P 64","S","P",64,5,4.15888308335967,"B"
"27083","EG","F","Ground","S1S",2017,"8/5/18",2,52,"R2 P52 8/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1.19,NA,1,NA,NA,"","Visitor5","H N 11","H","N",11,5,2.39789527279837,"B"
"27084","EG","F","Ground","S1S",2017,"16/5/18",6,23,"Juan-11","V","V","MX",1,7,"25/7/18",NA,1.36,NA,1,NA,NA,"","Visitor5","H N 4","H","N",4,5,1.38629436111989,"B"
"27085","EG","F","Ground","S1S",2017,"10/5/18",4,16,"R4 P16 10/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1.6,NA,1,NA,NA,"","Visitor5","S P 24","S","P",24,5,3.17805383034795,"B"
"27086","EG","F","Ground","S1S",2017,"16/5/18",4,19,"R4 P19 16/5/18 (V5)","V","V","MX",1,7,"6/8/18",NA,1.54,NA,1,NA,NA,"","Visitor5","H N 1","H","N",1,5,0,"B"
"27087","EG","F","Ground","S1S",2017,"15/5/18",4,21,"Juan-2","V","V","MX",1,7,"6/8/18",NA,1.58,NA,1,NA,NA,"","Visitor5","H N 20","H","N",20,5,2.99573227355399,"B"
"27088","EG","F","Ground","S1S",2017,"14/5/18",6,30,"R6 P30 14/5/18 (V1)","V","V","MX",1,7,"6/8/18",NA,1.75,NA,1,NA,NA,"","Visitor5","S P 1","S","P",1,5,0,"B"
"27089","EG","F","Ground","S1S",2017,"18/5/18",6,27,"R6 P27 18/5/18 (V3)","V","V","MX",1,7,"6/8/18",NA,1.91,NA,1,NA,NA,"","Visitor5","H N 19","H","N",19,5,2.94443897916644,"B"
"27090","EG","F","Ground","S1S",2017,"18/5/18",6,27,"R6 P27 18/5/18 (V4)","V","V","MX",1,7,"16/8/18",NA,0.62,NA,1,NA,NA,"","Visitor5","H P 1","H","P",1,5,0,"B"
"27091","EG","F","Ground","S1S",2017,"16/5/18",6,33,"R6 P33 17/5/18 (V2)","V","V","MX",1,7,"16/8/18",NA,0.98,NA,1,NA,NA,"","Visitor5","S N 2","S","N",2,5,0.693147180559945,"B"
"27092","EG","F","Ground","S1S",2017,"17/5/18",2,52,"Juan-13","V","V","MX",1,7,"10/9/18",NA,0.45,NA,1,NA,NA,"","Visitor5","S N 1","S","N",1,5,0,"B"
"27093","EG","F","Ground","S1S",2018,"10/5/18",4,19,"R4 P19 10/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1,NA,1,NA,NA,"","Visitor5","S P 10","S","P",10,5,2.30258509299405,"B"
"27094","EG","F","Ground","S1S",2018,"10/5/18",4,19,"R4 P19 10/5/18 (V2)","V","V","MX",1,7,"25/7/18",NA,1.16,NA,1,NA,NA,"","Visitor5","S P 64","S","P",64,5,4.15888308335967,"B"
"27095","EG","F","Ground","S1S",2018,"8/5/18",2,52,"R2 P52 8/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1.19,NA,1,NA,NA,"","Visitor5","H N 11","H","N",11,5,2.39789527279837,"B"
"27096","EG","F","Ground","S1S",2018,"16/5/18",6,23,"Juan-11","V","V","MX",1,7,"25/7/18",NA,1.36,NA,1,NA,NA,"","Visitor5","H N 4","H","N",4,5,1.38629436111989,"B"
"27097","EG","F","Ground","S1S",2018,"10/5/18",4,16,"R4 P16 10/5/18 (V1)","V","V","MX",1,7,"25/7/18",NA,1.6,NA,1,NA,NA,"","Visitor5","S P 24","S","P",24,5,3.17805383034795,"B"
"27098","EG","F","Ground","S1S",2018,"16/5/18",4,19,"R4 P19 16/5/18 (V5)","V","V","MX",1,7,"6/8/18",NA,1.54,NA,1,NA,NA,"","Visitor5","H N 1","H","N",1,5,0,"B"
"27099","EG","F","Ground","S1S",2018,"15/5/18",4,21,"Juan-2","V","V","MX",1,7,"6/8/18",NA,1.58,NA,1,NA,NA,"","Visitor5","H N 20","H","N",20,5,2.99573227355399,"B"
"27100","EG","F","Ground","S1S",2018,"14/5/18",6,30,"R6 P30 14/5/18 (V1)","V","V","MX",1,7,"6/8/18",NA,1.75,NA,1,NA,NA,"","Visitor5","S P 1","S","P",1,5,0,"B"
"27101","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V3)","V","V","MX",1,7,"6/8/18",NA,1.91,NA,1,NA,NA,"","Visitor5","H N 19","H","N",19,5,2.94443897916644,"B"
"27102","EG","F","Ground","S1S",2018,"18/5/18",6,27,"R6 P27 18/5/18 (V4)","V","V","MX",1,7,"16/8/18",NA,0.62,NA,1,NA,NA,"","Visitor5","H P 1","H","P",1,5,0,"B"
"27103","EG","F","Ground","S1S",2018,"16/5/18",6,33,"R6 P33 17/5/18 (V2)","V","V","MX",1,7,"16/8/18",NA,0.98,NA,1,NA,NA,"","Visitor5","S N 2","S","N",2,5,0.693147180559945,"B"
"27104","EG","F","Ground","S1S",2018,"17/5/18",2,52,"Juan-13","V","V","MX",1,7,"10/9/18",NA,0.45,NA,1,NA,NA,"","Visitor5","S N 1","S","N",1,5,0,"B"
"27105","EG","F","Ground","S1S",2017,"15/5/18",6,34,"R6 P34 15/5/18 (V3)","V","V","MX",1,8,"25/7/18",NA,1.57,NA,1,NA,NA,"","Visitor5","S P 68","S","P",68,5,4.21950770517611,"B"
"27106","EG","F","Ground","S1S",2017,"16/5/18",4,17,"R4 P17 16/5/18 (V2)","V","V","MX",1,8,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor5","S P 87","S","P",87,5,4.46590811865458,"B"
"27107","EG","F","Ground","S1S",2017,"8/5/18",2,57,"R2 P57 8/5/18 (V1)","V","V","MX",1,8,NA,NA,NA,NA,1,NA,NA,"","Visitor5","S P 73","S","P",73,5,4.29045944114839,"B"
"27108","EG","F","Ground","S1S",2017,"10/5/18",4,19,"R4 P19 10/5/18 (V3)","V","V","MX",1,8,"16/8/18",NA,0.53,NA,1,NA,NA,"","Visitor5","S P 20","S","P",20,5,2.99573227355399,"B"
"27109","EG","F","Ground","S1S",2018,"15/5/18",6,34,"R6 P34 15/5/18 (V3)","V","V","MX",1,8,"25/7/18",NA,1.57,NA,1,NA,NA,"","Visitor5","S P 68","S","P",68,5,4.21950770517611,"B"
"27110","EG","F","Ground","S1S",2018,"16/5/18",4,17,"R4 P17 16/5/18 (V2)","V","V","MX",1,8,"25/7/18",NA,2.03,NA,1,NA,NA,"","Visitor5","S P 87","S","P",87,5,4.46590811865458,"B"
"27111","EG","F","Ground","S1S",2018,"8/5/18",2,57,"R2 P57 8/5/18 (V1)","V","V","MX",1,8,NA,NA,NA,NA,1,NA,NA,"","Visitor5","S P 73","S","P",73,5,4.29045944114839,"B"
"27112","EG","F","Ground","S1S",2018,"10/5/18",4,19,"R4 P19 10/5/18 (V3)","V","V","MX",1,8,"16/8/18",NA,0.53,NA,1,NA,NA,"","Visitor5","S P 20","S","P",20,5,2.99573227355399,"B"
