Species,SHOOT,Grow.con,Block,Year,Date,Row,Plant number,Tag,DONOR,TREATMENT,SPEC.COM,FS,TVN,Pick.date,Size,Fresh.wgt,Ripe.time,Visitor1,Visitor2,Visitor3,Visitor4,Visitor5,Visitor6,Visitor7,Visitor8,Visitor9,Visitor10,Visitor11,Visitor12,Visitor13,Visitor14,Visitor15,POLL,seed number,Firmness
EG,P,Ground,S1S,2017,26/5/17,13,21,S1S-HPP-181,SC,SP,SP,1,NA,4/8/17,15.1029,1.385,NA,,,,,,,,,,,,,,,,1,78,241.6195224
EG,F,Ground,S1S,2017,26/5/17,13,19,S1S-HPP-157,SC,SP,SP,1,NA,11/8/17,14.1705,1.39,NA,,,,,,,,,,,,,,,,1,72,264.7073181
EG,P,Ground,SFI,2017,5/5/17,14,10,SF-HPP3,SC,SP,SP,1,NA,20/7/17,14.9423,1.41,NA,,,,,,,,,,,,,,,,1,64,251.6493452
EG,F,Substrate,SUB,2017,16/5/17,23,9,SUB-HPF-57,SC,SP,SP,1,NA,4/8/17,15.4121,1.435,NA,,,,,,,,,,,,,,,,1,70,236.6769889
EG,F,Ground,S1S,2017,8/5/17,4,4,S1S-HP-22,SC,SP,SP,1,NA,3/8/17,14.4066,1.44,NA,,,,,,,,,,,,,,,,1,69,225.4031693
EG,P,Substrate,SU2,2017,22/5/17,65,7,SU2-HPP-84,SC,SP,SP,1,NA,10/8/17,15.1984,1.44,NA,,,,,,,,,,,,,,,,1,94,249.0116235
EG,P,Substrate,SU2,2017,22/5/17,65,7,SU2-HPP-78,SC,SP,SP,1,NA,3/8/17,15.5435,1.44,NA,,,,,,,,,,,,,,,,1,77,262.7447847
EG,F,Ground,S1S,2017,8/5/17,4,25,S1S-HP-57,SC,SP,SP,0,NA,21/7/17,15.2147,1.444,NA,,,,,,,,,,,,,,,,1,60,230.274047
EG,P,Substrate,SU2,2017,26/5/17,67,6,SU2-HPP-104,SC,SP,SP,1,NA,10/8/17,14.1108,1.46,NA,,,,,,,,,,,,,,,,1,92,216.6313337
EG,P,Substrate,SU2,2017,22/5/17,65,24,SU2-HPP-70,SC,SP,SP,1,NA,3/8/17,15.138,1.46,NA,,,,,,,,,,,,,,,,1,64,261.4742816
EG,F,Ground,S1S,2017,8/5/17,4,13,S1S-HP-38,SC,SP,SP,1,NA,3/8/17,15.2078,1.46,NA,,,,,,,,,,,,,,,,1,77,237.8632346
EG,P,Substrate,SUB,2017,18/5/17,23,48,SUB-HPP-146,SC,SP,SP,1,NA,4/8/17,14.7919,1.463,NA,,,,,,,,,,,,,,,,1,86,249.0977945
EG,P,Ground,S1S,2017,17/5/17,10,2,S1S-HPP-45,SC,SP,SP,1,NA,4/8/17,15.0672,1.464,NA,,,,,,,,,,,,,,,,1,84,292.0065107
EG,P,Substrate,SU2,2017,22/5/17,65,7,SU2-HPP-79,SC,SP,SP,1,NA,3/8/17,15.3588,1.47,NA,,,,,,,,,,,,,,,,1,87,239.4887634
EG,F,Substrate,SUB,2017,18/5/17,23,23,SUB-HPP-120,SC,SP,SP,1,NA,4/8/17,15.6799,1.473,NA,,,,,,,,,,,,,,,,1,78,153.0234817
EG,F,Ground,S1S,2017,8/5/17,4,13,S1S-HP-37,SC,SP,SP,1,NA,25/7/17,14.6308,1.48,NA,,,,,,,,,,,,,,,,1,77,205.9083277
EG,F,Ground,S1S,2017,3/5/17,3,27,S1S-HP4,SC,SP,SP,1,NA,20/7/17,14.7871,1.48,NA,,,,,,,,,,,,,,,,1,63,202.6929438
EG,F,Ground,S1S,2017,5/5/17,3,30,S1S-HP15,SC,SP,SP,1,NA,3/8/17,14.886,1.49,NA,,,,,,,,,,,,,,,,1,69,258.818148
EG,F,Ground,S1S,2017,8/5/17,4,22,S1S-HP-52,SC,SP,SP,1,NA,25/7/17,15.9133,1.509,NA,,,,,,,,,,,,,,,,1,70,244.5182584
EG,F,Ground,SFI,2017,10/5/17,4,29,SF-HPM-158,SC,SP,SP,1,NA,25/7/17,15.598,1.522,NA,,,,,,,,,,,,,,,,1,76,204.2777821
EG,F,Ground,SFI,2017,10/5/17,4,18,SF-HPM-155,SC,SP,SP,1,NA,4/8/17,15.7231,1.547,NA,,,,,,,,,,,,,,,,1,85,229.8340259
EG,F,Substrate,SUB,2017,11/5/17,23,11,SUB-HPF-16,SC,SP,SP,1,NA,25/7/17,15.4835,1.55,NA,,,,,,,,,,,,,,,,1,64,276.1155106
EG,F,Ground,S1S,2017,4/5/17,3,3,S1S-HP9,SC,SP,SP,1,NA,3/8/17,15.425,1.56,NA,,,,,,,,,,,,,,,,1,79,222.9685521
EG,P,Ground,S1S,2017,18/5/17,3,34,S1S-HPP-64,SC,SP,SP,1,NA,3/8/17,15.5525,1.58,NA,,,,,,,,,,,,,,,,1,69,250.9305247
EG,P,Substrate,SUB,2017,11/5/17,23,11,SUB-HPF-12,SC,SP,SP,1,NA,25/7/17,15.7742,1.584,NA,,,,,,,,,,,,,,,,1,82,229.6196649
EG,P,Ground,S1S,2017,26/5/17,13,19,S1S-HPP-166,SC,SP,SP,1,NA,11/8/17,15.4718,1.6,NA,,,,,,,,,,,,,,,,1,92,227.0904071
EG,F,Ground,S1S,2017,8/5/17,5,18,S1S-HP-50,SC,SP,SP,1,NA,3/8/17,15.8906,1.6,NA,,,,,,,,,,,,,,,,1,85,214.9720282
EG,F,Ground,SFI,2017,9/5/17,6,18,SF-HPM-113,SC,SP,SP,1,NA,4/8/17,15.8881,1.604,NA,,,,,,,,,,,,,,,,1,78,217.2569439
EG,P,Ground,SFI,2017,9/5/17,13,7,SF-HPP-31,SC,SP,SP,1,NA,10/8/17,15.6102,1.61,NA,,,,,,,,,,,,,,,,1,84,242.4579544
EG,F,Ground,S1S,2017,26/5/17,13,21,S1S-HPP-178,SC,SP,SP,1,NA,11/8/17,15.9382,1.61,NA,,,,,,,,,,,,,,,,1,86,217.9428775
EG,P,Ground,S1S,2017,18/5/17,3,26,S1S-HPP-57,SC,SP,SP,1,NA,3/8/17,14.9849,1.66,NA,,,,,,,,,,,,,,,,1,85,262.4012707
EG,P,Ground,SFI,2017,9/5/17,13,7,SF-HPP-34,SC,SP,SP,1,NA,10/8/17,15.0004,1.68,NA,,,,,,,,,,,,,,,,1,93,242.7246871
EG,P,Substrate,SU2,2017,22/5/17,65,24,SU2-HPP-72,SC,SP,SP,1,NA,10/8/17,16.0587,1.7,NA,,,,,,,,,,,,,,,,1,85,253.138467
EG,P,Ground,S1S,2017,26/5/17,13,19,S1S-HPP-163,SC,SP,SP,1,NA,11/8/17,16.2347,1.72,NA,,,,,,,,,,,,,,,,1,81,226.1081673
EG,P,Ground,S1S,2017,16/5/17,5,27,S1S-HPP-4,SC,SP,SP,1,NA,11/8/17,16.4154,1.74,NA,,,,,,,,,,,,,,,,1,94,200.4882502
EG,F,Ground,S1S,2017,5/5/17,3,37,S1S-HP17,SC,SP,SP,1,NA,20/7/17,16.0795,1.83,NA,,,,,,,,,,,,,,,,1,73,229.0375804
EG,P,Ground,S1S,2017,18/5/17,3,26,S1S-HPP-60,SC,SP,SP,1,NA,3/8/17,16.6197,1.83,NA,,,,,,,,,,,,,,,,1,73,199.5634172
EG,P,Ground,S1S,2017,16/5/17,5,27,S1S-HPP-3,SC,SP,SP,1,NA,11/8/17,17.1418,1.86,NA,,,,,,,,,,,,,,,,1,77,188.9773742
EG,F,Ground,S1S,2017,5/5/17,3,37,S1S-HP18,SC,SP,SP,1,NA,20/7/17,16.271,1.95,NA,,,,,,,,,,,,,,,,1,73,194.2426296
EG,P,Ground,S1S,2017,18/5/17,3,26,S1S-HPP-59,SC,SP,SP,1,NA,3/8/17,17.0069,1.98,NA,,,,,,,,,,,,,,,,1,73,216.1624754
EG,P,Ground,SFI,2017,8/5/17,15,20,SF-HPP16,SC,SP,SP,1,NA,10/8/17,16.8963,2,NA,,,,,,,,,,,,,,,,1,80,224.9064795
EG,F,Ground,S1S,2017,8/5/17,5,18,S1S-HP-51,SC,SP,SP,1,NA,3/8/17,16.7753,2.02,NA,,,,,,,,,,,,,,,,1,64,197.0933765
EG,P,Substrate,SU2,2017,22/5/17,65,24,SU2-HPP-73,SC,SP,SP,1,NA,3/8/17,17.3314,2.03,NA,,,,,,,,,,,,,,,,1,77,249.7818919
EG,P,Ground,SFI,2017,8/5/17,9,28,SF-HPM-55,SC,SP,SP,1,NA,13/7/17,17.8806,2.08,NA,,,,,,,,,,,,,,,,1,48,262.2970583
EG,P,Ground,S1S,2017,18/5/17,3,26,S1S-HPP-58,SC,SP,SP,1,NA,3/8/17,17.1201,2.1,NA,,,,,,,,,,,,,,,,1,85,260.2906034
EG,F,Substrate,SUB,2017,17/5/17,23,36,SUB-HPP-101,SC,SP,SP,1,NA,28/7/17,11.4855,0.69643758,NA,,,,,,,,,,,,,,,,1,81,254.7575575
EG,F,Substrate,SUB,2017,17/5/17,23,36,SUB-HPP-100,SC,SP,SP,1,NA,28/7/17,12.0774,0.830877801,NA,,,,,,,,,,,,,,,,1,77,279.9965864
EG,P,Substrate,SUB,2017,15/5/17,23,11,SUB-HPP-65,SC,SP,SP,1,NA,28/7/17,13.4973,1.153384422,NA,,,,,,,,,,,,,,,,1,63,283.9127973
EG,F,Substrate,SUB,2017,11/5/17,23,11,SUB-HPF-15,SC,SP,SP,1,NA,28/7/17,14.1356,1.298363629,NA,,,,,,,,,,,,,,,,1,67,244.1661969
EG,F,Substrate,SUB,2017,18/5/17,23,26,SUB-HPP-135,SC,SP,SP,1,NA,28/7/17,14.4955,1.380108916,NA,,,,,,,,,,,,,,,,1,72,315.8140935
EG,F,Substrate,SUB,2017,18/5/17,23,26,SUB-HPP-136,SC,SP,SP,1,NA,28/7/17,15.2091,1.542191263,NA,,,,,,,,,,,,,,,,1,72,236.3788936
EG,F,Substrate,SUB,2017,18/5/17,23,48,SUB-HPP-145,SC,SP,SP,1,NA,28/7/17,15.7014,1.654009003,NA,,,,,,,,,,,,,,,,1,79,255.4172359
EG,F,Substrate,SUB,2017,18/5/17,23,26,SUB-HPP-137,SC,SP,SP,1,NA,28/7/17,16.2196,1.771709497,NA,,,,,,,,,,,,,,,,1,85,242.7716215
EG,P,Substrate,SUB,2017,16/5/17,23,21,SUB-HPP-93,SC,SP,SP,1,NA,28/7/17,16.3479,1.800850703,NA,,,,,,,,,,,,,,,,1,80,274.8452377
EG,P,Substrate,SUB,2017,18/5/17,23,48,SUB-HPP-147,SC,SP,SP,1,NA,28/7/17,16.6875,1.877985183,NA,,,,,,,,,,,,,,,,1,58,230.6962094
EG,P,Substrate,SUB,2017,18/5/17,23,48,SUB-HPP-148,SC,SP,SP,1,NA,28/7/17,16.8428,1.91325899,NA,,,,,,,,,,,,,,,,1,79,227.6576429
EG,F,Ground,S1S,2017,4/5/17,3,7,S1S-HP11,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,S1S,2017,5/5/17,3,16,S1S-HP12,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,S1S,2017,8/5/17,4,25,S1S-HP-56,SC,SP,SP,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,S1S,2017,8/5/17,4,25,S1S-HP-58,SC,SP,SP,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,S1S,2017,9/5/17,3,15,S1S-HP-71,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,S1S,2017,9/5/17,3,15,S1S-HP-72,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,S1S,2017,9/5/17,3,15,S1S-HP-73,SC,SP,SP,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,9/5/17,3,23,S1S-HP-78,SC,SP,SP,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,9/5/17,3,23,S1S-HP-79,SC,SP,SP,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,9/5/17,3,23,S1S-HP-81,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,S1S,2017,12/5/17,5,8,S1S-HPF-123,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,S1S,2017,22/5/17,9,8,S1S-HPF-201,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,S1S,2017,22/5/17,9,8,S1S-HPF-202,SC,SP,SP,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,S1S,2017,22/5/17,9,8,S1S-HPF-203,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,S1S,2017,16/5/17,5,27,S1S-HPP-1,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,16/5/17,5,27,S1S-HPP-10,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,16/5/17,5,27,S1S-HPP-11,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,26/5/17,13,19,S1S-HPP-152,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,26/5/17,13,19,S1S-HPP-153,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,26/5/17,13,19,S1S-HPP-154,SC,SP,SP,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,S1S,2017,26/5/17,13,19,S1S-HPP-155,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,S1S,2017,26/5/17,13,19,S1S-HPP-156,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,S1S,2017,26/5/17,13,19,S1S-HPP-158,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,S1S,2017,26/5/17,13,19,S1S-HPP-159,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,26/5/17,13,19,S1S-HPP-160,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,26/5/17,13,19,S1S-HPP-161,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,26/5/17,13,19,S1S-HPP-162,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,26/5/17,13,19,S1S-HPP-164,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,26/5/17,13,19,S1S-HPP-165,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,26/5/17,13,19,S1S-HPP-167,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,26/5/17,13,19,S1S-HPP-168,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,S1S,2017,26/5/17,13,21,S1S-HPP-179,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,26/5/17,13,21,S1S-HPP-180,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,26/5/17,13,21,S1S-HPP-182,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,26/5/17,13,21,S1S-HPP-183,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,26/5/17,13,21,S1S-HPP-186,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,26/5/17,13,21,S1S-HPP-187,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,16/5/17,5,27,S1S-HPP-2,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,16/5/17,5,27,S1S-HPP-5,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,18/5/17,3,26,S1S-HPP-55,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,18/5/17,3,26,S1S-HPP-56,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,16/5/17,5,27,S1S-HPP-6,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,18/5/17,3,26,S1S-HPP-61,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,18/5/17,3,26,S1S-HPP-62,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,18/5/17,3,34,S1S-HPP-63,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,18/5/17,3,34,S1S-HPP-65,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,18/5/17,4,29,S1S-HPP-66,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,18/5/17,4,29,S1S-HPP-67,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,18/5/17,4,29,S1S-HPP-68,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,18/5/17,4,29,S1S-HPP-69,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,16/5/17,5,27,S1S-HPP-7,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,18/5/17,4,29,S1S-HPP-70,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,18/5/17,4,29,S1S-HPP-71,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,16/5/17,5,27,S1S-HPP-8,SC,SP,SP,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,S1S,2017,16/5/17,5,27,S1S-HPP-9,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,SFI,2017,9/5/17,6,18,SF-HPM-114,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,SFI,2017,10/5/17,5,21,SF-HPM-160,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,SFI,2017,10/5/17,5,21,SF-HPM-163,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,SFI,2017,10/5/17,4,30,SF-HPM-164,SC,SP,SP,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,SFI,2017,10/5/17,4,30,SF-HPM-165,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,SFI,2017,10/5/17,5,21,SF-HPM-166,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,SFI,2017,10/5/17,5,21,SF-HPM-167,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,SFI,2017,10/5/17,5,21,SF-HPM-168,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,SFI,2017,10/5/17,5,21,SF-HPM-169,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,SFI,2017,10/5/17,5,21,SF-HPM-170,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,SFI,2017,8/5/17,10,11,SF-HPM-44,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,SFI,2017,8/5/17,10,11,SF-HPM-47,SC,SP,SP,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,SFI,2017,5/5/17,13,7,SF-HPP1,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,SFI,2017,8/5/17,15,20,SF-HPP17,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,SFI,2017,9/5/17,13,7,SF-HPP-30,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,SFI,2017,9/5/17,13,7,SF-HPP-32,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Ground,SFI,2017,9/5/17,13,7,SF-HPP-33,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,SFI,2017,9/5/17,14,13,SF-HPP-40,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,SFI,2017,9/5/17,14,23,SF-HPP-46,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,SFI,2017,9/5/17,14,23,SF-HPP-47,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,SFI,2017,5/5/17,14,20,SF-HPP5,SC,SP,SP,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,SFI,2017,9/5/17,15,20,SF-HPP-50,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,SFI,2017,9/5/17,15,20,SF-HPP-51,SC,SP,SP,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Ground,SFI,2017,9/5/17,15,20,SF-HPP-52,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Substrate,SU2,2017,22/5/17,64,8,SU2-HPF-10,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Substrate,SU2,2017,22/5/17,64,8,SU2-HPF-11,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Substrate,SU2,2017,22/5/17,64,8,SU2-HPF-12,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Substrate,SU2,2017,22/5/17,64,8,SU2-HPF-13,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Substrate,SU2,2017,31/5/17,70,17,SU2-HPF-136,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Substrate,SU2,2017,31/5/17,70,17,SU2-HPF-137,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Substrate,SU2,2017,31/5/17,70,17,SU2-HPF-138,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Substrate,SU2,2017,31/5/17,70,17,SU2-HPF-139,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Substrate,SU2,2017,22/5/17,64,8,SU2-HPF-14,SC,SP,SP,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Substrate,SU2,2017,31/5/17,70,17,SU2-HPF-140,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Substrate,SU2,2017,31/5/17,70,36,SU2-HPF-159,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Substrate,SU2,2017,31/5/17,70,36,SU2-HPF-160,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Substrate,SU2,2017,31/5/17,70,36,SU2-HPF-161,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Substrate,SU2,2017,31/5/17,70,36,SU2-HPF-162,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Substrate,SU2,2017,31/5/17,70,36,SU2-HPF-163,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,F,Substrate,SU2,2017,31/5/17,70,36,SU2-HPF-164,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Substrate,SU2,2017,22/5/17,64,17,SU2-HPF-40,SC,SP,SP,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Substrate,SU2,2017,22/5/17,64,17,SU2-HPF-41,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Substrate,SU2,2017,22/5/17,64,17,SU2-HPF-42,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Substrate,SU2,2017,22/5/17,64,17,SU2-HPF-43,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Substrate,SU2,2017,22/5/17,64,17,SU2-HPF-44,SC,SP,SP,0,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
EG,P,Substrate,SU2,2017,22/5/17,64,17,SU2-HPF-45,SC,SP,SP,1,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,1,NA,NA
